25q,75q,airport_code,checkin_date,checkout_date,count,max,mean,median,min,nights,std_dev
97.015,141.79000000000005,NCE,2017-06-09,2017-06-10,20,160.29,117.68850000000002,116.445,73.22,1,29.038765428846645
196.0,266.825,NCE,2017-06-09,2017-06-11,20,335.68,232.92100000000005,227.095,129.54,2,58.81176626814525
111.47,164.6675,MAD,2017-06-10,2017-06-11,20,247.7,139.434,130.04,92.89,1,38.58727065810829
195.91,264.59,MAD,2017-06-10,2017-06-12,17,523.56,243.7347058823529,211.67,167.2,2,85.71034798360456
95.7,154.8125,NCE,2017-06-10,2017-06-11,20,167.76,121.396,116.39,73.18,1,32.36496065028871
190.28,250.3725,NCE,2017-06-10,2017-06-12,20,319.76,223.5105,223.04,129.48,2,52.492014177095754
70.725,91.4075,MAD,2017-06-11,2017-06-12,20,146.11,85.73799999999999,80.925,55.64,1,22.249508238208442
154.095,268.625,MAD,2017-06-11,2017-06-13,20,357.42,208.9145,189.895,141.01,2,66.90791326615692
83.11999999999998,134.88,NCE,2017-06-11,2017-06-12,20,141.9,108.1315,109.895,56.2,1,26.517632718627052
194.165,270.03,NCE,2017-06-11,2017-06-13,20,319.2,228.6694999999999,242.775,121.39,2,55.2363632587504
85.56,131.8675,MAD,2017-06-12,2017-06-13,20,222.54,115.8975,101.44,57.66,1,45.39077565402121
252.835,454.125,MAD,2017-06-12,2017-06-14,11,615.93,366.0718181818182,321.68,207.37,2,143.51917201671571
100.735,145.5525,NCE,2017-06-12,2017-06-13,20,168.87,122.77799999999998,133.19,65.19,1,32.51121468047603
199.11,337.6125,NCE,2017-06-12,2017-06-14,20,360.23,263.47349999999994,267.22,130.38,2,79.1798054580107
197.7875,306.0,MAD,2017-06-13,2017-06-14,14,476.56,263.31142857142856,258.51,146.11,1,87.09211223289292
418.39,597.63,MAD,2017-06-13,2017-06-15,11,1123.96,559.8618181818182,505.78,303.47,2,226.51845469268864
105.7525,143.05,NCE,2017-06-13,2017-06-14,20,173.37,124.04049999999998,128.555,65.19,1,31.321184267957825
205.18,337.64,NCE,2017-06-13,2017-06-15,20,357.42,260.9415,261.88,130.38,2,73.05121500304462
198.1,240.21,MAD,2017-06-14,2017-06-15,15,390.83,227.9113333333333,216.69,156.78,1,56.45073501567118
372.91,491.5,MAD,2017-06-14,2017-06-16,13,781.66,444.7446153846153,425.54,312.44,2,122.42905793529195
101.0825,146.7125,NCE,2017-06-14,2017-06-15,20,180.58,127.9565,126.96,64.95,1,34.9172251678316
204.4275,305.02,NCE,2017-06-14,2017-06-16,20,355.78,255.296,262.885,129.9,2,66.183290179224
161.695,236.795,MAD,2017-06-15,2017-06-16,19,391.2,210.28,197.28,116.52,1,73.65101998237665
297.3525,471.905,MAD,2017-06-15,2017-06-17,16,782.4,410.52375,390.64,216.9,2,162.43964400662787
109.85,148.37,NCE,2017-06-15,2017-06-16,20,179.68,128.993,137.31,65.01,1,29.47391587220988
220.8175,300.3475,NCE,2017-06-15,2017-06-17,20,378.87,268.1405,276.03,137.87,2,69.03625100169057
122.285,217.91,MAD,2017-06-16,2017-06-17,19,341.71,175.62210526315792,184.86,89.63,1,63.453593242003535
248.8325,408.3575,MAD,2017-06-16,2017-06-18,16,1063.23,377.00750000000005,324.905,179.26,2,211.91644902335136
96.49,154.05,NCE,2017-06-16,2017-06-17,20,173.66,123.20749999999998,117.92,72.82,1,32.841201317055514
225.9475,318.3575,NCE,2017-06-16,2017-06-18,20,378.69,272.36800000000005,270.29,147.89,2,64.20654259169348
124.21,169.14999999999995,MAD,2017-06-17,2017-06-18,18,954.36,195.24222222222224,144.28,101.05,1,194.18952796492871
207.71,254.62,MAD,2017-06-17,2017-06-19,18,1037.45,287.0444444444445,233.665,172.46,2,196.2821987739988
111.83,159.7325,NCE,2017-06-17,2017-06-18,20,172.91,133.23149999999998,151.575,74.1,1,33.26266743663232
212.5175,290.38,NCE,2017-06-17,2017-06-19,20,355.92,251.2565,253.47000000000003,140.35,2,64.06438630290953
77.59,90.86,MAD,2017-06-18,2017-06-19,20,128.61,84.303,83.32,55.36,1,15.864250807529821
158.5325,207.4575,MAD,2017-06-18,2017-06-20,20,270.65,185.9085,172.79,132.86,2,39.749213203070546
87.23249999999999,136.235,NCE,2017-06-18,2017-06-19,20,158.81,114.309,120.42,55.92,1,30.416392204481486
206.345,319.2975,NCE,2017-06-18,2017-06-20,20,364.87,260.32900000000006,271.485,128.61,2,72.13705186365011
83.88,118.5475,MAD,2017-06-19,2017-06-20,20,147.63,101.72150000000002,93.385,75.49,1,22.100724988108425
200.19,279.59,MAD,2017-06-19,2017-06-21,17,469.71,247.90882352941173,243.81,164.4,2,75.72500337424496
112.885,162.3775,NCE,2017-06-19,2017-06-20,20,182.58,135.866,143.43,72.69,1,36.936043215551024
231.085,319.2975,NCE,2017-06-19,2017-06-21,20,378.01,268.43999999999994,266.735,145.39,2,74.21929568940665
93.94,162.17,MAD,2017-06-20,2017-06-21,17,278.48,136.43000000000004,121.9,73.48,1,56.6544751100917
304.2,483.1425,MAD,2017-06-20,2017-06-22,6,713.53,419.57999999999987,400.38,220.32,2,176.03957680021838
113.1925,159.65,NCE,2017-06-20,2017-06-21,20,194.6,137.61700000000002,150.565,72.69,1,37.71074356201426
253.485,326.0075,NCE,2017-06-20,2017-06-22,20,383.05,282.92300000000006,297.2100000000001,145.39,2,72.40350988148224
172.14499999999995,288.295,MAD,2017-06-24,2017-06-25,15,328.69,225.1293333333333,187.52,133.71,1,66.19263246299359
272.985,422.135,MAD,2017-06-24,2017-06-26,11,544.58,358.0936363636364,320.9,256.27,2,105.170398713015
100.91,152.8675,NCE,2017-06-24,2017-06-25,20,167.41,126.4065,129.95,73.54,1,29.86560850402666
199.725,283.4275,NCE,2017-06-24,2017-06-26,20,376.61,245.166,237.94,156.88,2,63.797696411143406
91.815,129.215,MAD,2017-06-25,2017-06-26,20,267.9,115.7855,97.395,65.3,1,50.39605200441379
182.785,271.8125,MAD,2017-06-25,2017-06-27,20,423.59,231.098,213.205,112.19,2,78.09223471066291
93.6275,144.41500000000005,NCE,2017-06-25,2017-06-26,20,162.14,120.1555,129.625,72.56,1,30.784597049926052
223.955,334.4625,NCE,2017-06-25,2017-06-27,20,368.37,281.4165,311.16,137.3,2,70.30631193308021
89.105,130.3275,MAD,2017-06-26,2017-06-27,20,156.28,108.6915,101.02,61.28,1,27.47733731737177
179.3325,268.0575,MAD,2017-06-26,2017-06-28,18,637.58,243.8788888888889,214.325,146.68,2,112.22079103209566
124.5325,159.3475,NCE,2017-06-26,2017-06-27,20,178.94,137.66000000000003,143.01999999999995,64.74,1,33.97700584683396
284.37,347.01750000000015,NCE,2017-06-26,2017-06-28,20,394.04,304.1495,317.2999999999999,137.3,2,69.66190671453992
100.885,133.675,MAD,2017-06-27,2017-06-28,18,180.84,118.83444444444444,109.95,73.34,1,30.09491030296969
187.74,312.05499999999995,MAD,2017-06-27,2017-06-29,12,466.6,256.3308333333333,241.115,130.38,2,96.2729717057732
132.695,169.885,NCE,2017-06-27,2017-06-28,20,191.16,143.173,144.14,72.56,1,36.40930304772467
281.025,357.3475,NCE,2017-06-27,2017-06-29,20,480.55,306.5225,318.135,145.12,2,77.17289146864707
114.2,178.015,MAD,2017-06-28,2017-06-29,15,243.26,150.06666666666666,135.47,100.76,1,44.6787668755955
212.73,279.89,MAD,2017-06-28,2017-06-30,13,324.69,254.4523076923077,270.95,186.42,2,45.6617462350135
123.09,153.94750000000005,NCE,2017-06-28,2017-06-29,20,179.47,140.78249999999997,145.27,72.77,1,26.898364433744412
273.7425,374.62,NCE,2017-06-28,2017-06-30,20,583.88,333.0225,293.285,194.81,2,101.99556068125814
103.0875,159.5025,MAD,2017-06-29,2017-06-30,18,201.47,130.16444444444446,122.565,95.14,1,31.34396409146936
228.34,308.04,MAD,2017-06-29,2017-07-01,17,353.69,263.46764705882345,244.01,185.81,2,49.83376735826469
107.4525,143.01,NCE,2017-06-29,2017-06-30,20,173.49,125.336,135.3,72.76,1,30.914936161906233
224.4225,290.18,NCE,2017-06-29,2017-07-01,20,358.18,254.6445,260.8,145.51,2,62.400654473204135
106.41,140.735,MAD,2017-06-30,2017-07-01,18,168.68,125.99666666666664,123.7,91.09,1,25.42284799152133
233.91,292.38,MAD,2017-06-30,2017-07-02,17,393.59,279.0205882352941,276.03,222.66,2,49.4765840411639
107.535,148.725,NCE,2017-06-30,2017-07-01,20,174.31,126.9815,130.165,73.1,1,31.87690655185647
246.8375,351.4225,NCE,2017-06-30,2017-07-02,20,494.8,315.18050000000005,293.785,172.96,2,92.62751111590076
135.4625,170.39,MAD,2017-07-01,2017-07-02,18,187.43,152.41833333333332,158.465,101.21,1,24.95009094643333
224.92,255.59,MAD,2017-07-01,2017-07-03,17,366.05,243.56235294117644,243.09,178.68,2,42.66043168578639
136.8825,178.85750000000004,NCE,2017-07-01,2017-07-02,20,228.61,162.341,160.16500000000005,90.76,1,37.353227705246574
270.3575,368.8975,NCE,2017-07-01,2017-07-03,20,457.22,323.6615000000001,308.98,237.41,2,67.68986632351064
76.3075,91.995,MAD,2017-07-02,2017-07-03,20,112.96,85.5205,85.86500000000002,55.68,1,14.676126505673293
159.9,238.485,MAD,2017-07-02,2017-07-04,19,336.56,204.6542105263158,193.98,135.79,2,58.6039703163711
113.365,147.7775,NCE,2017-07-02,2017-07-03,20,162.03,129.30200000000005,139.355,84.32,1,26.512548091720447
239.335,312.6525000000001,NCE,2017-07-02,2017-07-04,20,330.91,266.79150000000004,270.15,163.17,2,49.76258204028193
85.295,139.78,MAD,2017-07-03,2017-07-04,19,205.38,114.50684210526316,112.96,68.46,1,36.457427996779344
176.4375,248.7525,MAD,2017-07-03,2017-07-05,16,365.14,219.653125,226.96,136.93,2,60.297971189612454
130.725,159.75,NCE,2017-07-03,2017-07-04,20,166.94,137.115,133.985,77.59,1,24.95845927684007
258.595,311.7975,NCE,2017-07-03,2017-07-05,20,365.71,271.664,280.13,150.62,2,59.378038594824105
79.87,134.36,MAD,2017-07-04,2017-07-05,18,205.38,110.00833333333333,93.565,61.62,1,43.43864953620695
163.5975,282.415,MAD,2017-07-04,2017-07-06,16,1711.59,320.845625,205.22000000000003,125.52,2,387.1702659721129
139.0675,171.58249999999995,NCE,2017-07-04,2017-07-05,20,189.76,150.217,156.325,74.17,1,31.307371101118626
278.90500000000003,392.455,NCE,2017-07-04,2017-07-06,20,484.6,332.0095,315.45,160.01,2,81.40815467203062
81.1525,134.205,MAD,2017-07-05,2017-07-06,18,165.72,105.78277777777778,90.86,64.0,1,33.880551388935515
164.00750000000005,244.0725,MAD,2017-07-05,2017-07-07,16,308.59,205.29125000000005,192.585,125.72,2,55.93209095263053
131.6525,168.365,NCE,2017-07-05,2017-07-06,20,219.44,149.80700000000004,153.155,80.01,1,37.56114595247538
258.5925,328.765,NCE,2017-07-05,2017-07-07,20,438.89,289.007,278.245,160.01,2,74.28788950675892
83.435,116.74750000000002,MAD,2017-07-06,2017-07-07,20,364.48,114.08700000000002,96.925,61.51,1,64.33254657186403
152.5675,209.57,MAD,2017-07-06,2017-07-08,18,307.53,189.2955555555556,186.795,136.68,2,45.75600985562986
130.555,173.9775,NCE,2017-07-06,2017-07-07,20,206.44,146.54149999999996,145.79,84.17,1,37.365872731678564
258.125,326.4600000000001,NCE,2017-07-06,2017-07-08,20,412.88,295.5285,302.69,170.85,2,66.64709937818986
78.365,91.425,MAD,2017-07-07,2017-07-08,20,101.19,84.06050000000002,82.62,67.46,1,9.85306977278495
168.145,212.8375,MAD,2017-07-07,2017-07-09,20,325.04,203.157,182.07,134.92,2,60.2230783792533
123.2525,161.555,NCE,2017-07-07,2017-07-08,20,189.1,140.7555,147.07999999999996,85.18,1,32.396372843592424
247.59,328.395,NCE,2017-07-07,2017-07-09,20,411.7,296.6955,303.52,174.9,2,66.63964802736075
81.00750000000002,101.825,MAD,2017-07-08,2017-07-09,20,195.03,99.846,94.17,67.39,1,30.125057309401694
164.7925,206.3425,MAD,2017-07-08,2017-07-10,18,368.96,193.93833333333333,178.125,133.88,2,56.370862754148604
124.945,161.3925,NCE,2017-07-08,2017-07-09,20,189.75,146.38849999999996,145.39499999999995,90.65,1,24.749466400414843
241.545,318.805,NCE,2017-07-08,2017-07-10,20,411.27,286.2519999999999,295.5499999999999,174.49,2,54.61361374525393
70.02250000000001,86.7025,MAD,2017-07-09,2017-07-10,20,112.58,79.2265,76.755,50.66,1,17.282752057592287
146.35500000000005,211.595,MAD,2017-07-09,2017-07-11,19,310.87,183.53736842105252,167.91,107.21,2,59.661131758373955
104.8675,155.5025,NCE,2017-07-09,2017-07-10,20,162.61,129.2425,137.02499999999998,84.03,1,28.64060402093871
234.535,318.3350000000001,NCE,2017-07-09,2017-07-11,20,350.24,262.836,265.805,159.2,2,57.69035697949054
77.32249999999998,114.285,MAD,2017-07-10,2017-07-11,20,143.44,96.5935,91.82,59.13,1,27.48289540308375
140.5775,201.98,MAD,2017-07-10,2017-07-12,18,286.88,185.2105555555556,181.945,120.54,2,53.32038264637225
122.67,155.5175,NCE,2017-07-10,2017-07-11,20,175.4,135.1325,140.435,73.91,1,28.94532193364077
241.0725,301.9075,NCE,2017-07-10,2017-07-12,20,324.08,263.1089999999999,262.675,147.83,2,46.73098283625227
73.91,111.4425,MAD,2017-07-11,2017-07-12,18,155.49,98.14999999999998,98.365,56.29,1,29.677667777402625
143.9575,225.72000000000003,MAD,2017-07-11,2017-07-13,16,284.28,191.35,189.9,112.58,2,53.91139928932779
129.49,164.0325,NCE,2017-07-11,2017-07-12,20,189.1,145.0655,147.26,85.28,1,26.874119907254144
245.0525,324.6475,NCE,2017-07-11,2017-07-13,20,411.19,287.2965000000001,281.44,155.79,2,64.83198530574404
70.3125,106.92499999999998,MAD,2017-07-12,2017-07-13,18,222.4,96.18444444444445,88.675,62.1,1,37.90700156066504
146.4875,218.98,MAD,2017-07-12,2017-07-14,16,328.47,192.198125,177.29,112.91,2,59.274946052977
124.3175,162.805,NCE,2017-07-12,2017-07-13,20,189.67,140.22250000000003,141.42000000000004,85.54,1,30.19501246284855
262.775,329.04,NCE,2017-07-12,2017-07-14,20,411.72,297.2795000000001,297.67,153.97,2,65.30006024620418
73.52000000000002,109.43,MAD,2017-07-13,2017-07-14,20,152.75,92.88449999999996,87.77,61.56,1,24.300674340870717
144.72,218.29,MAD,2017-07-13,2017-07-15,19,278.14,188.95473684210532,186.95,132.34,2,47.215685054912406
121.8525,164.3025,NCE,2017-07-13,2017-07-14,20,192.75,142.6665,146.555,74.13,1,33.92154714616469
270.445,343.11,NCE,2017-07-13,2017-07-15,20,465.08,313.76800000000014,311.485,186.03,2,73.8056147200911
79.795,97.07,MAD,2017-07-14,2017-07-15,20,123.33,89.06549999999996,86.505,62.18,1,14.873298036201794
154.17,194.14,MAD,2017-07-14,2017-07-16,17,271.79,183.6617647058823,178.83,128.13,2,42.16886117671637
132.8875,182.84000000000003,NCE,2017-07-14,2017-07-15,20,218.12,157.54550000000003,155.11,97.97,1,33.629877611402264
280.9,370.9975,NCE,2017-07-14,2017-07-16,20,600.68,349.42900000000014,317.185,196.19,2,113.61987446143203
82.14500000000002,104.71,MAD,2017-07-15,2017-07-16,18,127.03,94.75333333333332,91.04,68.67,1,17.82927994983005
153.685,177.5025,MAD,2017-07-15,2017-07-17,18,280.39,178.4766666666667,169.95,130.35,2,43.468667552888355
148.495,191.265,NCE,2017-07-15,2017-07-16,20,223.17,169.637,169.51999999999995,98.31,1,31.10728567563013
272.6675,365.5375,NCE,2017-07-15,2017-07-17,20,468.08,313.8555,312.435,194.33,2,63.832581226616796
67.1975,85.6,MAD,2017-07-16,2017-07-17,20,112.99,78.35150000000002,76.185,50.85,1,16.135572103438513
139.24,172.62749999999997,MAD,2017-07-16,2017-07-18,20,226.44,159.6275,154.655,110.6,2,31.041449348114835
108.74,159.64749999999995,NCE,2017-07-16,2017-07-17,20,176.05,135.877,144.38,74.19,1,31.45118859773866
248.2375,324.71,NCE,2017-07-16,2017-07-18,20,359.63,278.2405,290.185,159.79,2,56.649063491585494
72.7625,94.8725,MAD,2017-07-17,2017-07-18,20,119.84,83.569,79.95,58.55,1,16.28456062461748
147.6575,185.465,MAD,2017-07-17,2017-07-19,20,294.46,171.23600000000005,162.98000000000005,128.4,2,39.007605655145866
130.195,162.355,NCE,2017-07-17,2017-07-18,20,182.9,144.2675,151.8,85.6,1,28.33431281846689
263.39250000000004,329.99,NCE,2017-07-17,2017-07-19,20,388.05,296.3425000000001,291.1,159.79,2,61.44683588916093
74.19,97.01,MAD,2017-07-18,2017-07-19,20,154.08,90.0655,78.86500000000002,66.77,1,24.343132280183802
147.6575,210.9225,MAD,2017-07-18,2017-07-20,20,1712.0,261.39150000000006,163.44,124.29,2,346.7411973044995
131.695,175.28000000000003,NCE,2017-07-18,2017-07-19,20,190.89,152.20600000000005,158.275,74.19,1,32.6251240610668
276.77750000000003,381.15,NCE,2017-07-18,2017-07-20,20,413.73,317.0970000000001,328.135,148.37,2,72.55850656357835
74.57,104.115,MAD,2017-07-19,2017-07-20,20,154.88,92.84,82.77000000000002,67.69,1,23.867665420639266
152.8725,221.1275,MAD,2017-07-19,2017-07-21,20,354.15,192.936,188.72,116.67,2,55.91686200818234
121.065,164.2,NCE,2017-07-19,2017-07-20,20,191.87,141.9415,141.97,86.04,1,31.308716169110077
350.48,544.94,NCE,2017-07-19,2017-07-21,13,670.56,446.4584615384616,407.38,294.27,2,125.41177395857176
72.02,98.3725,MAD,2017-07-20,2017-07-21,20,126.2,87.7565,82.77000000000002,61.95,1,19.444138955912713
142.12,183.48,MAD,2017-07-20,2017-07-22,20,217.88,161.89800000000002,151.43,123.85,2,26.91739187334385
188.78,301.735,NCE,2017-07-20,2017-07-21,11,408.24,252.51636363636365,242.25,162.84,1,82.3734439334337
389.3175,515.7475000000002,NCE,2017-07-20,2017-07-22,8,708.68,469.5875,437.475,325.67,2,124.74637260686752
71.6325,96.9475,MAD,2017-07-21,2017-07-22,20,99.29,81.26900000000002,82.03,52.65,1,13.661502922638604
141.36249999999995,174.48999999999995,MAD,2017-07-21,2017-07-23,20,196.27,159.904,156.845,129.54,2,22.064621694611397
145.995,186.6175,NCE,2017-07-21,2017-07-22,20,196.27,161.678,170.785,99.17,1,31.305752052601253
282.975,397.56,NCE,2017-07-21,2017-07-23,15,644.23,352.6446666666667,327.89,180.11,2,115.86329240387856
76.09,98.0,MAD,2017-07-22,2017-07-23,20,106.06,86.3525,84.74,69.17,1,11.253055199179888
153.8875,185.94,MAD,2017-07-22,2017-07-24,18,297.45,175.6211111111111,163.60000000000005,137.2,2,37.101124113125145
162.845,209.67,NCE,2017-07-22,2017-07-23,20,324.26,197.21400000000003,187.925,119.33,1,57.4329528920004
287.595,416.2875,NCE,2017-07-22,2017-07-24,12,589.71,367.36083333333335,348.47,214.79,2,116.80542806956856
74.32,89.60999999999999,MAD,2017-07-23,2017-07-24,20,119.33,82.54499999999999,77.58500000000002,51.51,1,16.111488382354278
150.195,192.26,MAD,2017-07-23,2017-07-25,20,296.48,177.26100000000002,172.57,114.47,2,45.847208937605146
113.5575,166.575,NCE,2017-07-23,2017-07-24,20,196.91,141.25399999999996,143.375,71.69,1,37.4894728241353
245.995,330.9825,NCE,2017-07-23,2017-07-25,20,393.13,294.6345,301.495,146.85,2,68.64429684402431
69.38,94.0925,MAD,2017-07-24,2017-07-25,20,121.41,83.45550000000001,81.86,59.32,1,17.117515952042254
146.5525,192.75,MAD,2017-07-24,2017-07-26,20,283.75,174.752,170.665,122.56,2,41.1774675993405
127.625,158.1225,NCE,2017-07-24,2017-07-25,20,192.29,142.81949999999995,145.255,86.72,1,31.31242589654011
262.4725,348.9025,NCE,2017-07-24,2017-07-26,20,383.76,296.795,309.3,152.63,2,70.78359425593952
74.32,100.305,MAD,2017-07-25,2017-07-26,20,150.89,90.24949999999998,80.36,62.44,1,25.30794372378593
148.635,200.6075,MAD,2017-07-25,2017-07-27,20,285.02,178.67799999999997,163.61,127.19,2,44.75448046961626
135.065,181.1725,NCE,2017-07-25,2017-07-26,20,198.65,154.84150000000002,168.815,76.31,1,37.566896580423176
274.035,348.355,NCE,2017-07-25,2017-07-27,20,419.14,315.9430000000001,324.91,173.44,2,66.4471833865063
74.455,99.365,MAD,2017-07-26,2017-07-27,20,145.91,88.82600000000002,82.29,65.37,1,20.861223509559288
144.76749999999996,194.0575,MAD,2017-07-26,2017-07-28,20,246.53,172.9945,171.59,128.4,2,32.29412713025796
125.9175,168.1575,NCE,2017-07-26,2017-07-27,20,197.27,144.91299999999995,148.095,77.04,1,34.076287186562034
267.01,329.7525,NCE,2017-07-26,2017-07-28,20,394.53,293.0465000000001,294.905,175.09,2,52.5738452359606
74.895,95.68,MAD,2017-07-27,2017-07-28,20,150.31,87.76450000000001,82.14500000000002,57.68,1,22.601172879439588
146.3775,177.0775,MAD,2017-07-27,2017-07-29,20,198.08,160.76349999999996,161.025,110.11,2,23.21442797168674
127.0025,171.575,NCE,2017-07-27,2017-07-28,20,196.91,147.6185,155.99,76.9,1,35.65622899372046
277.1975,351.59250000000014,NCE,2017-07-27,2017-07-29,20,389.17,302.951,311.1,163.12,2,64.19286211344522
75.77,92.38,MAD,2017-07-28,2017-07-29,20,111.9,81.8745,80.55,53.15,1,14.296858865535905
155.08499999999995,193.565,MAD,2017-07-28,2017-07-30,19,258.86,174.69157894736844,163.25,106.34,2,37.17084404971753
129.36,162.905,NCE,2017-07-28,2017-07-29,20,186.8,145.3485,151.245,75.77,1,29.60574860163408
304.0475,396.02,NCE,2017-07-28,2017-07-30,20,830.22,377.86300000000006,332.905,195.9,2,159.5543172682813
81.91499999999998,110.48,MAD,2017-07-29,2017-07-30,19,150.42,94.89631578947369,87.45,53.17,1,22.59741312887293
157.8275,186.57,MAD,2017-07-29,2017-07-31,18,300.84,179.7233333333334,171.565,115.44,2,38.97420127091615
141.3275,176.235,NCE,2017-07-29,2017-07-30,20,223.01,155.9975,155.08499999999995,76.96,1,32.98472531259535
286.67,398.495,NCE,2017-07-29,2017-07-31,19,774.84,374.84631578947375,331.16,230.88,2,145.14609296270837
76.09,94.145,MAD,2017-07-30,2017-07-31,19,120.81,84.01157894736843,79.83,52.68,1,15.455354075227245
140.47,184.365,MAD,2017-07-30,2017-08-01,19,241.61,163.01789473684212,156.86,105.35,2,31.48072189256773
122.3875,156.49249999999995,NCE,2017-07-30,2017-07-31,20,187.59,136.96200000000002,145.59,70.24,1,32.70845208649802
261.3325,375.9025,NCE,2017-07-30,2017-08-01,20,424.34,304.5585000000001,304.47,154.52,2,79.88287612268087
69.8,89.02,MAD,2017-07-31,2017-08-01,20,120.81,80.20500000000001,77.55000000000003,57.94,1,15.607936746209733
141.085,167.39,MAD,2017-07-31,2017-08-02,20,247.23,156.953,150.365,110.62,2,31.47316569630975
128.47500000000002,158.9225,NCE,2017-07-31,2017-08-01,20,182.03,141.55900000000003,145.855,77.26,1,28.653348091315703
277.57500000000005,347.9025,NCE,2017-07-31,2017-08-02,20,398.0,300.05250000000007,306.405,154.52,2,70.31693835582463
69.8,97.01,MAD,2017-07-31,2017-08-01,20,120.81,82.16,76.09,57.94,1,17.582558642616625
139.68,177.22500000000005,MAD,2017-07-31,2017-08-02,20,232.25,157.4415,148.02,115.89,2,29.94754664848455
128.47500000000002,175.9525,NCE,2017-07-31,2017-08-01,20,199.0,151.81300000000005,155.69,77.26,1,36.03853041866222
277.57500000000005,390.92,NCE,2017-07-31,2017-08-02,20,461.21,324.9505000000001,345.035,154.52,2,87.41318794125192
70.24,85.31,MAD,2017-08-01,2017-08-02,20,115.89,79.09400000000002,75.97,57.94,1,14.851825477024702
137.2225,170.02499999999995,MAD,2017-08-01,2017-08-03,20,278.6,160.96650000000002,147.905,115.89,2,38.70101036012803
141.92000000000004,183.42,NCE,2017-08-01,2017-08-02,20,200.46,155.20600000000005,157.005,76.09,1,38.29354740203079
262.095,360.7775,NCE,2017-08-01,2017-08-03,20,405.02,300.497,298.38,154.52,2,73.89913019216056
71.4075,85.51249999999997,MAD,2017-08-02,2017-08-03,20,139.88,84.11949999999999,76.665,64.0,1,20.66633812061995
141.05,170.16,MAD,2017-08-02,2017-08-04,19,232.73,161.3984210526316,153.86,119.54,2,29.570737461806523
117.69,167.865,NCE,2017-08-02,2017-08-03,20,195.47,142.51999999999995,152.07,77.58,1,34.12879491141261
246.165,337.2325,NCE,2017-08-02,2017-08-04,20,397.29,283.1665,292.27,155.16,2,67.88020642239805
71.795,88.28,MAD,2017-08-03,2017-08-04,19,140.06,82.28210526315789,77.68,61.2,1,17.940837828493517
140.35750000000002,180.78500000000003,MAD,2017-08-03,2017-08-05,16,233.52,165.64437500000003,155.01,130.65,2,33.56327178504304
131.02749999999997,181.565,NCE,2017-08-03,2017-08-04,20,213.33,155.373,158.9,82.39,1,38.443141212910646
245.99,368.4925,NCE,2017-08-03,2017-08-05,20,508.46,305.3145,303.375,168.31,2,86.05266413656233
71.105,89.80000000000004,MAD,2017-08-04,2017-08-05,19,121.94,82.7742105263158,77.98,62.74,1,15.612597234209973
138.54500000000002,179.895,MAD,2017-08-04,2017-08-06,18,243.88,162.34000000000003,153.37,120.52,2,32.66106928835649
122.52,168.77,NCE,2017-08-04,2017-08-05,20,197.62,148.98899999999998,153.605,88.62,1,32.779477035743604
301.5975,396.275,NCE,2017-08-04,2017-08-06,20,498.63,346.71250000000015,351.05,200.63,2,72.44895951997043
76.61500000000002,90.5775,MAD,2017-08-05,2017-08-06,18,131.66,86.55611111111111,82.465,69.26,1,17.860097865119158
140.3025,173.755,MAD,2017-08-05,2017-08-07,18,263.32,163.39833333333334,153.26999999999995,132.85,2,33.142300898150225
152.0,179.2275,NCE,2017-08-05,2017-08-06,20,213.71,163.16899999999995,171.68,99.34,1,31.64361977763573
274.0975,360.2325,NCE,2017-08-05,2017-08-07,20,531.03,331.517,340.52,192.99,2,86.94906083449091
69.96,85.08,MAD,2017-08-06,2017-08-07,19,112.89,79.26315789473685,76.7,58.7,1,13.42946555262866
141.705,173.44,MAD,2017-08-06,2017-08-08,19,235.26,159.93578947368425,155.22,117.39,2,27.66822271041666
119.9275,178.24,NCE,2017-08-06,2017-08-07,20,200.4,148.96599999999995,150.005,88.93,1,35.218864472564164
259.92499999999995,383.63750000000016,NCE,2017-08-06,2017-08-08,20,540.72,330.86299999999994,335.995,174.31,2,91.06441948307513
71.15,88.93,MAD,2017-08-07,2017-08-08,20,152.97,82.77700000000002,80.04,58.7,1,20.416816108296608
142.3,182.6125,MAD,2017-08-07,2017-08-09,20,259.93,164.30450000000005,157.115,112.06,2,33.989284917610824
140.7075,184.6875,NCE,2017-08-07,2017-08-08,20,226.78,161.48049999999995,160.08,88.93,1,36.58565198702614
281.7750000000001,357.2225,NCE,2017-08-07,2017-08-09,20,643.89,344.1635,320.16,174.31,2,118.38469372413772
75.18,94.57,MAD,2017-08-08,2017-08-09,19,171.94,86.43894736842104,80.04,58.7,1,24.254627483966125
142.3,173.125,MAD,2017-08-08,2017-08-10,19,250.44,161.77052631578943,153.68,117.39,2,31.486208704708968
143.0375,208.105,NCE,2017-08-08,2017-08-09,20,273.03,175.7025,161.715,88.93,1,55.06871916308892
263.83500000000004,450.005,NCE,2017-08-08,2017-08-10,14,835.39,370.65357142857147,304.155,187.36,2,170.59509451000963
72.46,91.015,MAD,2017-08-09,2017-08-10,20,112.16,81.561,79.53,58.32,1,13.522936422008504
139.61,174.95999999999995,MAD,2017-08-09,2017-08-11,19,224.32,158.08684210526312,152.69,114.52,2,28.830388106346625
130.525,190.58250000000004,NCE,2017-08-09,2017-08-10,20,239.17,165.398,159.935,93.07,1,45.45241544157674
